충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도,위도,경도
청라골드클래스아파트,인천광역시 서구 경서동 974-2,,1,,사용가능,2017,37.3975857583899,126.650666499516
청라골드클래스아파트,인천광역시 서구 경서동 974-2,,2,,충전중,2017,37.3975857583899,126.650666499516
송도푸르지오월드마크2단지,인천광역시 연수구 컨벤시아대로 60,,1,,충전중,2017,37.5252368994331,126.681977628395
청라한일베라체,인천광역시 서구 청라루비로 68,,1,,사용가능,2017,37.530619343671,126.642107385191
청라한일베라체,인천광역시 서구 청라루비로 68,,2,,사용가능,2017,37.530619343671,126.642107385191
lh웨스턴블루힐,인천광역시 서구 가정동 597-2,지하1층 G167,1,,상태미확인,2017,37.5342728320131,126.667615626863
lh웨스턴블루힐,인천광역시 서구 가정동 597-2,지하1층 G167,2,,상태미확인,2017,37.5342728320131,126.667615626863
lh웨스턴블루힐,인천광역시 서구 가정동 597-2,지하1층 G167,3,동시,상태미확인,2017,37.5342728320131,126.667615626863
lh웨스턴블루힐,인천광역시 서구 가정동 597-2,지하1층 G167,4,동시,상태미확인,2017,37.5683853643944,126.680800776144
검암2차풍림아파트,인천광역시 서구 검암동 501-1,,1,,점검중,2018,37.4668168201284,126.603661322847
검암2차풍림아파트,인천광역시 서구 검암동 501-1,,2,,점검중,2018,37.5342728320131,126.667615626863
인천항 갑문홍보관,인천광역시 중구 북성동1가 102-4,,1,,사용가능,2019,37.7464411124464,126.479161024936
온수리 제1공영주차장,인천광역시 강화군 길상면 온수리 480-7,,1,,충전중,2019,37.5683853643944,126.680800776144
신문리 공영주차장,인천광역시 강화군 강화읍 신문리 596,,1,,충전중,2019,37.3910698289609,126.652089783488
인천항 크루즈터미널,인천광역시 연수구 송도동,,1,,사용가능,2019,37.6415798864098,126.48941948449
인천항 크루즈터미널,인천광역시 연수구 송도동,,2,,사용가능,2019,37.3910698289609,126.652089783488
연수하나2차아파트,인천광역시 연수구 동춘동 919,,1,,상태미확인,2019,37.4132888481866,126.669436436863
에코메트로7단지,인천광역시 남동구 논현동 757-1,,1,,사용가능,2019,37.3926910375282,126.725377834251
간석래미안자이,인천광역시 남동구 간석동 939-1,,1,,사용가능,2019,37.4287255497335,126.749240021346
간석래미안자이,인천광역시 남동구 간석동 939-1,,2,,충전중,2019,37.4588570153463,126.710598375913
간석래미안자이,인천광역시 남동구 간석동 939-1,,3,,충전중,2019,37.4287255497335,126.749240021346
서창센트럴푸르지오,인천광역시 남동구 서창동 682,,1,,충전중,2019,37.4588570153463,126.710598375913
서창센트럴푸르지오,인천광역시 남동구 서창동 682,,2,,충전중,2019,37.4588570153463,126.710598375913
냇마을신영지웰아파트,인천광역시 남동구 논현동 604-1,,1,,사용가능,2020,37.4035482270658,126.728931534007
냇마을신영지웰아파트,인천광역시 남동구 논현동 604-1,,2,,사용가능,2020,37.4035482270658,126.728931534007
냇마을신영지웰아파트,인천광역시 남동구 논현동 604-1,,3,,사용가능,2020,37.4035482270658,126.728931534007
냇마을신영지웰아파트,인천광역시 남동구 논현동 604-1,,4,,사용가능,2020,37.4035482270658,126.728931534007
냇마을신영지웰아파트,인천광역시 남동구 논현동 604-1,,5,,사용가능,2020,37.4035482270658,126.728931534007
한화에코메트로11단지,인천광역시 남동구 논현동 774-1,,1,,사용가능,2020,37.3934860766979,126.730499090317
한화에코메트로11단지,인천광역시 남동구 논현동 774-1,,2,,사용가능,2020,37.3934860766979,126.730499090317
한화에코메트로11단지,인천광역시 남동구 논현동 774-1,,3,,사용가능,2020,37.3934860766979,126.730499090317
한화에코메트로11단지,인천광역시 남동구 논현동 774-1,,4,,사용가능,2020,37.3934860766979,126.730499090317
한화에코메트로11단지,인천광역시 남동구 논현동 774-1,,5,,사용가능,2020,37.3934860766979,126.730499090317
한화에코메트로11단지,인천광역시 남동구 논현동 774-1,,6,,사용가능,2020,37.3884133825065,126.631977353619
송도더샵퍼스트파크F13-1블록아파트,인천광역시 연수구 송도동 100,,1,,사용가능,2020,37.3884133825065,126.631977353619
송도더샵퍼스트파크F13-1블록아파트,인천광역시 연수구 송도동 100,,2,,충전중,2020,37.3934860766979,126.730499090317
송도더샵퍼스트파크F13-1블록아파트,인천광역시 연수구 송도동 100,,3,,충전중,2020,37.3884133825065,126.631977353619
송도글로벌파크베르디움,인천광역시 연수구 송도동 191-2,,1,,충전중,2020,37.3753744963839,126.656365959196
신흥대림아파트,인천광역시 중구 신흥동1가 34-2,,1,,사용가능,2020,37.466687019653,126.630474801703
신흥대림아파트,인천광역시 중구 신흥동1가 34-2,,2,,충전중,2020,37.466687019653,126.630474801703
신흥대림아파트,인천광역시 중구 신흥동1가 34-2,,3,,사용가능,2020,37.466687019653,126.630474801703
신흥대림아파트,인천광역시 중구 신흥동1가 34-2,,4,,사용가능,2020,37.466687019653,126.630474801703
신흥대림아파트,인천광역시 중구 신흥동1가 34-2,,5,,사용가능,2020,37.466687019653,126.630474801703
장경리공영주차장,인천광역시 옹진군 영흥면 영흥로 741,주차장,1,,사용가능,2020,37.5473016367568,126.72656845009
계양산 공영주차장,인천광역시 계양구 계양산로102번길 4,,1,,사용가능,2020,37.2725247176175,126.452426380091
연안여객터미널,인천광역시 중구 연안부두로 70,,1,,사용가능,2020,37.4540734057559,126.598103472744
연안여객터미널,인천광역시 중구 연안부두로 70,,2,,사용가능,2020,37.4540734057559,126.598103472744
부개3차 공영주차장,인천광역시 부평구 부흥로 430,부개3차 공영주차장,1,,충전중,2020,37.4972777800225,126.739702254788
검단자이2단지 아파트,인천광역시 서구 왕길동 696-1,,1,,충전중,2020,37.5954513615818,126.641119181393
검단자이2단지 아파트,인천광역시 서구 왕길동 696-1,,2,,사용가능,2020,37.5954513615818,126.641119181393
검단자이2단지 아파트,인천광역시 서구 왕길동 696-1,,3,,충전중,2020,37.5954513615818,126.641119181393
검단자이2단지 아파트,인천광역시 서구 왕길동 696-1,,4,,충전중,2020,37.5954513615818,126.641119181393
검단자이2단지 아파트,인천광역시 서구 왕길동 696-1,,5,,충전중,2020,37.5954513615818,126.641119181393
도화e편한세상,인천광역시 미추홀구 도화동 1009,,1,,사용가능,2020,37.4738638086728,126.666041525375
도화e편한세상,인천광역시 미추홀구 도화동 1009,,2,,사용가능,2020,37.4738638086728,126.666041525375
도화e편한세상,인천광역시 미추홀구 도화동 1009,,3,,사용가능,2020,37.4738638086728,126.666041525375
도화e편한세상,인천광역시 미추홀구 도화동 1009,,4,,사용가능,2020,37.4738638086728,126.666041525375
도화e편한세상,인천광역시 미추홀구 도화동 1009,,5,,사용가능,2020,37.4738638086728,126.666041525375
효성동금호어울림아파트,인천광역시 계양구 효성동 675,,1,,사용가능,2020,37.5243104907268,126.714825289835
효성동금호어울림아파트,인천광역시 계양구 효성동 675,,2,,충전중,2020,37.5243104907268,126.714825289835
송도1동 주민센터,인천광역시 연수구 하모니로35번길 8,,1,,상태미확인,2020,37.4223342743826,126.719405330396
남촌농산물도매시장 전기차충전소,인천광역시 남동구 비류대로 763,,1,,충전중,2020,37.3910557500086,126.652081943788
남촌농산물도매시장 전기차충전소,인천광역시 남동구 비류대로 763,,2,,사용가능,2020,37.4560499608337,126.705255744089
남촌농산물도매시장 전기차충전소,인천광역시 남동구 비류대로 763,,3,,충전중,2020,37.4223342743826,126.719405330396
남촌농산물도매시장 전기차충전소,인천광역시 남동구 비류대로 763,,4,,사용가능,2020,37.4223342743826,126.719405330396
인천광역시청,인천광역시 남동구 정각로 29,,1,,사용가능,2021,37.4223342743826,126.719405330396
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,1,,사용가능,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,2,,충전중,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,3,,충전중,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,4,,충전중,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,5,,사용가능,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,6,,충전중,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,7,,사용가능,2020,37.3861385009674,126.635266814612
송도더샵퍼스트파크F15블록 아파트,인천광역시 연수구 송도동 102,,8,,사용가능,2020,37.3861385009674,126.635266814612
한국전력공사 영종지사 사옥,인천광역시 중구 영종대로196번길 15-21,,1,,사용가능,2020,37.4894702158075,126.500030380026
한국전력공사 영종지사 사옥,인천광역시 중구 영종대로196번길 15-21,,2,,충전중,2020,37.4894702158075,126.500030380026
간석한신더휴,인천광역시 남동구 간석동 616-6,,1,,사용가능,2021,37.4680256682168,126.688004001865
간석한신더휴,인천광역시 남동구 간석동 616-6,,2,,사용가능,2021,37.4680256682168,126.688004001865
간석한신더휴,인천광역시 남동구 간석동 616-6,,3,,충전중,2021,37.3816291013573,126.657917047216
E-편한세상 영종하늘도시,인천광역시 중구 운남동 1680-2,,1,,사용가능,2020,37.4680256682168,126.688004001865
E-편한세상 영종하늘도시,인천광역시 중구 운남동 1680-2,,2,,사용가능,2020,37.3816291013573,126.657917047216
E-편한세상 영종하늘도시,인천광역시 중구 운남동 1680-2,,3,,사용가능,2020,37.4777598649823,126.513856348688
E-편한세상 영종하늘도시,인천광역시 중구 운남동 1680-2,,4,,사용가능,2020,37.4777598649823,126.513856348688
E-편한세상 영종하늘도시,인천광역시 중구 운남동 1680-2,,5,,충전중,2020,37.4777598649823,126.513856348688
송도 현대프리미엄 아울렛,인천광역시 연수구 송도국제대로 123,,1,,사용가능,2020,37.4777598649823,126.513856348688
송도 현대프리미엄 아울렛,인천광역시 연수구 송도국제대로 123,,2,,사용가능,2020,37.4777598649823,126.513856348688
인천테크노파크 투모로우시티,인천광역시 연수구 컨벤시아대로 204,,1,,사용가능,2021,37.3885397634962,126.639957454563
인천테크노파크 투모로우시티,인천광역시 연수구 컨벤시아대로 204,,2,,사용가능,2021,37.3885397634962,126.639957454563
인천테크노파크 투모로우시티,인천광역시 연수구 컨벤시아대로 204,,3,,사용가능,2021,37.3885397634962,126.639957454563
청라 BRT 통합차고지,인천광역시 서구 파랑로 105,,1,,사용가능,2021,37.4926741879123,126.491214087233
용유119소방안전센터,인천광역시 중구 을왕동 186-28,,1,,사용가능,2021,37.5136586354061,126.624872892129
롯데마트 영종도점,인천광역시 중구 흰바위로 51,,1,,충전중,2021,37.4484829394419,126.393902078847
송도소방서,인천광역시 연수구 첨단대로60번길 15,,1,,사용가능,2021,37.7228513473762,126.483440907525
하점면사무소,인천광역시 강화군 하점면 강화대로 1220,,1,,사용가능,2021,37.7742467731616,126.411566585345
창리공영주차장,인천광역시 강화군 선원면 대문고개로 133-1,,1,,사용가능,2021,37.6316998219313,126.419841514479
화도면사무소,인천광역시 강화군 화도면 마니산로 703-14,,1,,사용가능,2021,37.3672280788106,126.651588040332
동막해변공영주차장,인천광역시 강화군 화도면 해안남로 1512,,1,,사용가능,2021,37.5940680290761,126.454967661037
내기면사무소,인천광역시 강화군 내가면 강화서로 249,,1,,사용가능,2021,37.7193428380493,126.389816752914
선원면사무소,인천광역시 강화군 선원면 대문고개로 22,,1,,충전중,2021,37.4024391618622,126.726465928329
남동논현도서관,인천광역시 남동구 청능대로611번길 15,,1,,사용가능,2021,37.713550373684,126.484827872095
스퀘어원,인천광역시 연수구 청능대로 210,,1,,사용가능,2021,37.4059981630337,126.683622060373
스퀘어원,인천광역시 연수구 청능대로 210,,2,,충전중,2021,37.5321723566538,126.627127676255
청라 3동 행정복지센터,인천광역시 서구 청라한내로 77,,1,,충전중,2021,37.463476921256,126.649980149662
미추홀구청,인천광역시 미추홀구 독정이로 95,,1,,사용가능,2021,37.4059981630337,126.683622060373
미추홀구청,인천광역시 미추홀구 독정이로 95,,2,,사용가능,2021,37.463476921256,126.649980149662
